Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
bbs.zzbooks.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
telenetltd.net,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
189.204.71.134,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sales-hcrus.ru,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
fajne-rolety.pl,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
biophyt.net,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
jovemvip.com.br,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,1
fmonlfmffnoalbdm.org ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
techashok.pw,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pantamati.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
shaktihomeja.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
spyglassvapor.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
114.80.207.220:8383,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
95.163.114.196,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
senawhlqiyl.biz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
noreply-yahoicc.xyz,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
tsk-heating.sk,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
kireasweert.co.uk,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
crogent.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dolphinom.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
shinlawoffice.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
primoorthocare.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
maxkz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
anatoliamaket.com,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
rainbowfarmsonline.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
geaecologia.it,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
asliaypak.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mitchesqualo.com,0,0,1,6,1,0,0,0,1,1,1,1,1,1,1,1,1
leadstome.fr,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
unicornpanel.pw,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
gezzinypizza.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
switchy-converter.com,0,0,1,3,0,0,0,1,0,1,0,0,1,1,1,1,1
accessmarketinginc.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
'www.304050.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
account.update.cgi-bin-webscr-cmd.login-submit-dispatch.2587a200db1f8e655487e8d0288a7fd2903afb895540fd44243d02.eduardopireselindomar.com.br,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
psv-stuttgart-wasserball.de,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
mariorossi2013.homepc.it,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
sand-mechanic.ru,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
sevkon.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
resumebuddy.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
kranskotaren.se,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
balatonfoodvines.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
gopaygame.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
muralove.net,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
peintre-decorateur-34.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
79.sub-166-143-23.myvzw.com:84,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
jxyx99.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
awilmelody.pe.hu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
ipasssecurity.detma.org,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
paypal-bankaccount.de,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
krzysiu_13.fm.interia.pl,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
lliangdw.jrmobilecloud.com:8080,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
'goodtimeconcepts.nl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
cn.demisetoken.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.uk.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a56744.kenkolider.com.br,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
galaxiauniversal.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
theskcreativearts.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
emmy.usa.cc,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
dadabhaitravel.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
paypal.com.webscr.laex.in,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
stellarinfo.in,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
rss.nbcpost.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1,1
paypal.com.confirm.account-id.69ad919bd0812298d9beaf4a578b79d4.ver-paypal-check-admin.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
adsjam.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
todaywith.date,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
hotel-lucullus.be,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
okandok.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
oa.gledu.cn,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
smokingbrushfineart.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
'paypal.com.nishhilton.asia.lk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
amatravel.ro,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
lembreidevocehoje.com.br,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1,1
modoretro.rel7.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
us.battlle.net.htm.bwfx.info,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
revue-dailleurs.com,0,0,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1
amerikauyghur.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
videoakama.web.fc2.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
plan.computer-repair.org.ua,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
eventbuzzuk.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
baseinmail.is-a-geek.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
176.99.11.154,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
randdis.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gustavonoriega.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www248.paypal.ca.87155.securessl-710.mx,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
fb-404.atwebpages.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
chuntaacacademy.edu.bd,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
punset.com.mx,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
godgathering.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
coaafccolfafdbfl.co ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
craiggallivan.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
mail.q0v.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
kvi.3804.mobi,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
comassolaodejdzie.minonetruelegend.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
epflkmdauycjrnqiowghzxsbtv.androidos-60-update.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
us.battle.net.login.en.tj-login.com,0,0,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1
rdp-creative.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
50mi.cn,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
hainanzhenlin.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dussartconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
'update-informations013.creativeplaythings.com.au,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
krotzon.biz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
cnacom-organied.rhcloud.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lazyguy.com.br,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.cgi-bin.cmd-run.submit-dispatch4225hxcvcvsdfef2vbvcv3532.55vc99bf2mg43lr245dkg96ds11mw.4225hx91cvc648vsdfef2cc2.discountstudenttickets.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
vrsa-sgu.pt,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
essensworld.sk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
elmvadanesh.ml,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lucasfix.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
ussainbolt.mooo.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
english-glasmark.pl,0,0,1,6,0,0,0,1,0,1,0,0,1,1,1,1,1
nordicspice.se,0,1,1,4,0,0,1,0,0,1,0,1,1,1,1,1,1
gas.jadoreunisex.ro,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
sgvillage.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.verify.securearea.billing.confirm.update.nfmpsess26580746050a13c0db1f1ff80d546411d7f8a87960c247bc4cngf.gustavoluppi.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
8f.s5.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
31.41.44.164,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ojoobo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
jandjoilops.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bluefile.biz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
'www.fly-gz.net,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
gadianelectrical.com.au,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
cnteam.biz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ams1.ib.adnxs.com,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1
us.battle.net-d3-tw.account-eu.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
update-information002.mpd.ly,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
lawsondesignandengineering.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mahsalafi.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
charlcote1.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
biosmile.uy,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
payqale.webatu.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
rakutenjapan.web.fc2.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
formidable.typo3.ug,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
wsanches.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
pain-panel.cf,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
paypal.fundsnationuk.x10host.com,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
gosgmart.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1
gardenstickshop.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
dowfrecap.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
paypal.ca.3853.secure1r.mx,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
valkomen.com,0,0,1,9,0,0,0,0,0,1,0,1,1,1,1,1,1
djgfhirredds.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
91.239.25.209:6892,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
autodemitrans.ro,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
unnerinwi.ru,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
megaline.co,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
antica.co,0,0,0,6,1,0,0,0,1,1,1,1,1,1,1,1,1
down.97725.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
sajtxl.se,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
paypal.com.cgi-bin-webscr.helphiriyurngo.org,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
'livebasketyballscores.com,0,0,1,11,1,0,0,0,1,1,1,1,1,1,1,1,1
taiwanexcellence.com.vn,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
ict-net.com,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
jotm.com.au,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
popularswat.eu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
nortagem.cl,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1
curtiravida.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
64.111.36.52,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
prospower.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
rekrims.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
masraf.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
hebbo.rel7.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
iglobalsmart.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
pioneerschina.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
ib.adnxs.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
billing.paypal.com.verify.secure.billing.system.verify.server.area.fxzd8f9e5fd1e0934cfc0237f8a8350e4d7f8a8350cydfbc41cuyfbmfd.suroor.co.in,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
ib.adnxs.com,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1
guidoneira.cl,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mltoys.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
k3ibs.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
dedivan.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
andboog.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
'usedcarforsaleuk.co.uk,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
sixpack.bnet.at,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
us.battle.net.jjus.asia,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
sec.s5.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
88.80.190.133,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
cabineta-axis-1.name,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
english.iswx.ru,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
hockeyihl.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
azerltd.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
toujoursports.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
sjp3.tk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bulkreasy.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ybidrvz.google-update2017.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
50.7.138.138,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
http:,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
webmail.cechire.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.com.0sy4f3ismotcd.048ojlcqn2hfo241.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
aaronmaxdesign.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
tamfidelidade.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
avgbdjr.goog-upp.pw,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2cfdew.web.fc2.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
hqprocess.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
worldlegionofpower.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
crackhabbo.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
accountverificationmethod.tripod.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
marcurion.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
down-fasterfile11.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mxp2210.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gongdangi.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
bqukfjfv.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
tt5yz95vvp.luzetowegodppa.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
try.polarisplaza.com,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
mygrass.ru,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
hidemynet.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
breakmoldmansgreet.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
freecrystals.pp.ua,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pirellif1.com.br,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
maravillosarealidad.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
95.130.15.34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
us.battle.net.blizzard-wow-eu.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
deodorant-guilde.be,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
us.battle.login.net.find-pandaria.worldofwarcraft-blizzard.net,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
o-poisson.fr,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
productstoview.comuf.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
edenhomespak.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
allgaeu-papparatzi.de,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
4tribes.com.au,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
annae-unsailable.chateaubio.com,0,0,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1
copperkingdom.net,0,0,1,4,0,0,0,0,0,1,1,0,1,1,1,1,1
majorfitus.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
rubyup.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
lawoffice-sdp.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
littlebirdiegifts.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
fiacair.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
kikidoor.ro,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1
tirerepairsolutions.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
promo10.net46.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
servermynew.fr,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
seehotel.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
shemalenudes.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
ws.osenilo.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
app-facabook.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
srzis.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
jjhhhwvjadmaqsh.biz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
tam-milhas-onine.com.br.ms,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.588809.arriegua.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
setesgroup.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
miryamquinones.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
tamwaytours.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
whdhwdwddw.info,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
bonitco.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www . cham . com . tw ,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
motocarson.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
facebookv2.1x.fr,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
basicindustrial.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
starweltfary.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pkastrologer.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
askmeproperties.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
blazeoutdooradventures.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
deleondeos.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
kandycrew.com.au,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dsvuclpoxbqmkdk.xyz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
linabtechnologies.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
gosgmart.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1,1
wwwbbcombr.1gb.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
stylelove.co.za,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dealingwithdiabetics.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
doggie-school.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
genetyoucircuminformed.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ighack.xyz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
villakeratea.it,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
institutoarcanjo.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
factumtech.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
passivemobilemoneymachine.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
consolidacao-creditos.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
onlineidpors.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
bussiness.46341.kingdream.kz,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mxp227.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
todoterrenousa.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
aqelymlo.ltxytbqnccoawnjxcdy.ml:20698,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
varnumsjordskog.se,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
casetor-flight-case.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
wilcarobbe.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
outlook.exch.hegerys.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
tuvpr.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
103.241.0.100,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
dedivan.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
toritech.net.cn,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
cloudfile1016.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
